"year" "x" "mx" "qx" "lx" "dx" "Lx" "Tx" "ex"
"5541" 1982 101 0.348221 0.296582817375366 0.0149816435831076 0.00444329806279163 0.0127599945517118 0.0401380181750765 2.67914651369318
"5542" 1982 102 0.370236 0.312404334420707 0.010538345520316 0.00329222481816976 0.0088922331112311 0.0273780236233647 2.59794325120437
"5543" 1982 103 0.37716 0.317319827020478 0.00724612070214622 0.00229933776777455 0.00609645181825895 0.0184857905121336 2.55112925550058
"5544" 1982 104 0.407317 0.338399138958434 0.00494678293437168 0.00167398708560565 0.00410978939156885 0.0123893386938747 2.50452442693411
"5545" 1982 105 0.397201 0.331387313788039 0.00327279584876603 0.00108456302489922 0.00273051433631642 0.00827954930230581 2.52980927772428
"5546" 1982 106 0.37833 0.318147607775204 0.00218823282386681 0.000696181038168404 0.00184014230478261 0.00554903496598939 2.53585217508242
"5547" 1982 107 0.482459 0.388694435638212 0.00149205178569841 0.000579952226785028 0.00120207567230589 0.00370889266120678 2.48576671182409
"5548" 1982 108 0.358809 0.304228956223247 0.000912099558913377 0.0002774870967799 0.000773356010523427 0.00250681698890089 2.74840280800856
"5549" 1982 109 0.279702 0.245384703790232 0.000634612462133477 0.000155724191042213 0.00055675036661237 0.00173346097837746 2.73152684797556
"5550" 1982 110 0.406972 1 0.000478888271091264 0.000478888271091264 0.00117671061176509 0.00117671061176509 2.45717150074207
"5551" 1983 0 0.00993 0.00984018258920064 1 0.00984018258920061 0.990954943524737 78.0900470776814 78.0900470776814
"5552" 1983 1 0.000789 0.000788688862243845 0.990159817410799 0.000780928019833316 0.989769353400883 77.0990921341566 77.8653009124987
"5553" 1983 2 0.000504 0.000503873023997953 0.989378889390966 0.000498521332877089 0.989129628724527 76.1093227807557 76.9263662251845
"5554" 1983 3 0.00035 0.000349938760716875 0.988880368058089 0.0003460475704955 0.988707344272841 75.1201931520312 75.9648948229686
"5555" 1983 4 0.000287 0.000286958821409128 0.988534320487593 0.000283668643529578 0.988392486165829 74.1314858077584 74.9913121591905
"5556" 1983 5 0.000262 0.000261965682495593 0.988250651844064 0.000258887756487081 0.98812120796582 73.1430933215925 74.0126942341079
"5557" 1983 6 0.000241 0.000240970962998959 0.987991764087577 0.000238077326827124 0.987872725424163 72.1549721136267 73.0319570834305
"5558" 1983 7 0.000226 0.000225974464885468 0.98775368676075 0.00022320711080448 0.987642083205347 71.1670993882026 72.0494393917058
"5559" 1983 8 2e-04 0.0001999800019998 0.987530479649945 0.000197486347295217 0.987431736476298 70.1794573049972 71.0656113924444
"5560" 1983 9 0.000168 0.000167985889185308 0.98733299330265 0.000165858010802045 0.987250064297249 69.1920255685209 70.0797259261762
"5561" 1983 10 0.000166 0.000165986223143479 0.987167135291848 0.0001638561443984 0.987085207219649 68.2047755042237 69.0914163021234
"5562" 1983 11 0.000175 0.000174984688839727 0.98700327914745 0.000172710461685321 0.986916923916607 67.217690297004 68.1028034223606
"5563" 1983 12 0.000193 0.000192981377297091 0.986830568685764 0.000190439922303831 0.986735348724612 66.2307733730874 67.114634948218
"5564" 1983 13 0.00021 0.000209977952315007 0.98664012876346 0.000207172673909684 0.986536542426506 65.2440380243628 66.127492813547
